conversation_id,brand,customer_message,historical_support_response,timestamp,conversation_context,customer_author,support_author,parent_tweet_id,response_tweet_id,conversation_length,is_dm_redirect
1cc11f5b7f2f,spotifycares,No tried it a dozen times. Even uninstall it and reinstalled it multiple times,"Thanks for letting us know. Does it happen over 3G/4G, WiFi, or both? /SY",Thu Oct 05 15:03:09 +0000 2017,"[support]: Hey there! Can you let us know your device, operating system, and Spotify version? We'll see what we can suggest. | [customer]: Sure. I'm using the One Plus 2 with Android 6.0.1 and Spotify Version 8.4.21.508 armV7 | [support]: Got it. Does logging out and restarting your device help? Let us know how it goes /RC",174039,SpotifyCares,244334.0,244336,5,False
1d983d369321,spotifycares,Thanks for the quick response!,No worries. Could you check if this is also happening with your other games? We'll then see what we can suggest /JP,Wed Oct 04 20:37:17 +0000 2017,"[customer]: @166078 Hi Spotify both my friend &amp; I got the Spotify Xbox app and it’s simply amazing but it’s been causing game issues | [customer]: @166078 Thanks for the support 👍🏾 | [support]: Hey there, we;d love to help! Just to check, is it happening with this game only or any game at all? /JP",166077,SpotifyCares,211392.0,211390,5,False
cfebe05dd60b,spotifycares,I had a problem with my playlist. It suddenly deleted like 60 songs. It really bothered me because I lost so many great songs!,"Hi Carlos, that's not cool! Can you DM us your account's email address or username? We'll take a look under the hood /ME",Thu Nov 02 17:33:08 +0000 2017,,457220,SpotifyCares,nan,1453135,2,True
6f9e4ffaf5b6,spotifycares,Hello. New member. Why is BLUEGRASS not a category? No playlist either? Have to search by artist/album. WTH? tu,"We hear you, Christina! Your feedback has been noted and passed onto the team 👊🏼 /DF",Sun Oct 29 17:08:14 +0000 2017,,708777,SpotifyCares,nan,2480258,2,False
46f6b55749ed,spotifycares,@spotifycares macOS Sierra 10.12.6 thanks for helping!,"Got it. Just to clarify, are you using the Spotify desktop app or Web Player on your Mac? We'll be right here for your reply /MT",Tue Oct 17 06:52:39 +0000 2017,"[customer]: (2/2) and I now have access to a new streaming chan called ""Web Player (Firefox)"", yet I don't have Firefox on my mac. Help me | [support]: Hey Romain! Don't worry, we're here to help. Can you let us know OS X version you have installed? We'll see what we can suggest /MT",411864,SpotifyCares,1244043.0,1244046,4,False
46b70539f317,spotifycares,"hello , i signed up for student premium and it went thru but i was charged twice on my card",Hey there! Can you DM us your account's email address or username? We'll take a look backstage /TJ [URL],Wed Nov 08 17:55:57 +0000 2017,,625889,SpotifyCares,nan,2125282,2,True
577defabb8b0,spotifycares,"yay, help!!! no, I don’t get any error messages. The app just doesn’t respond to clicking any Lana song. But responds + plays other songs!","Hmm, that's odd. Can you DM us your account's email address along with the model/OS of the device you're using? We'll take a look /RR [URL]",Thu Oct 19 14:29:48 +0000 2017,"[support]: Hey Maddie, help's here! Are you getting any error messages when you attempt to play Lana Del Rey's tracks? /RR",555694,SpotifyCares,1858426.0,1858424,3,True
9fd1fe94762e,spotifycares,And I love the feature on my other devices! Which is why I want it on more! :P thanks again!,"You're welcome! For anything else, just give us a shout. [URL] 🙂 /MU",Thu Nov 02 12:27:09 +0000 2017,"[customer]: Yikes! Not much interest yet. I better spread the word! | [support]: Sure thing! In the meantime, let us know if we can help with anything else /MU | [customer]: That's it. Thanks for you time!",123421,SpotifyCares,1421481.0,1421483,5,False
8f8c46003726,spotifycares,help me !! 😭,Hi! We've just sent a DM your way. Let's carry on chatting there /RB,Wed Nov 29 03:16:08 +0000 2017,,810225,SpotifyCares,nan,2928694,2,False
b0ce8fa60427,spotifycares,"my subscription is free through my Optus phone plan -its now saying my account has expired even tho nothing changed, pls help",Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ [URL],Sat Oct 07 23:32:36 +0000 2017,,197084,SpotifyCares,nan,339553,2,True
8102a946b32f,spotifycares,Hi there! Albums aren't playing. Updated Spotiy in the last hour. Running ver. 1.0.68.407.g6864aaaf on MacOS High Sierra 10.13.1 (17B48),"Hey! That doesn't sound good. Did it start happening just after the update, or was it already happening before? /QI",Fri Nov 24 22:05:56 +0000 2017,,156302,SpotifyCares,nan,172461,2,False
d313e3fd0b04,spotifycares,"Thanks a lot, I'll compile the form now c:","No worries! If you ever need anything else, just shout and we'll come running 🏃 /DF",Thu Nov 23 21:49:05 +0000 2017,"[customer]: Hi, how much does it care to get your (my) artist profile verified? It's been 2/3 week since I first sended the request and I've got no email back from your team :c | [support]: Hey! You can contact our Artist team here: [URL] If you've reached out, DM us your email address &amp; we'll chase it up /DF",141636,SpotifyCares,115344.0,115347,4,False
453f9326b4f7,spotifycares,I did it... but nothing happened.. still having the same problem :(,Hmm. Could you DM us your username or email address so we can take a closer look? /JU [URL],Thu Oct 05 03:42:32 +0000 2017,"[support]: Thanks for the info. Can you try logging out and back in to the app? Does restarting your mobile phone help? /CH | [customer]: yes, i've tried everything :( | [support]: Can you try following the steps here: [URL] Let us know how it goes /PL",173081,SpotifyCares,240324.0,240327,5,True
9cea00b14d90,spotifycares,Did you read my tweet? I'm trying to sign up... I don't have an account.,"Sorry for the confusion. Can you let us know what device, operating system, and Spotify version you're using? In the meantime, try using a different browser or an incognito window /RB",Tue Nov 21 22:52:42 +0000 2017,[customer]: Trying to sign up but the form simply times out. Any chance? I'd quite like to give you my money but you don't seem to want it | [support]: Hey there! Can you DM us your account's email address? We'll take a look /RB [URL],264937,SpotifyCares,609664.0,609662,4,False
aad9550b2b10,spotifycares,hi. I have the same issue logging in to check my subscription status. My premium account got downgraded to free despite paying for it. [URL],"Hey! Don't worry, we're on it. Our developers are looking into the website as we tweet. Hopefully we'll have a fix soon. On the other hand, can you DM us your account's email address/username? We'll take a look backstage /GT [URL]",Tue Nov 21 18:56:22 +0000 2017,,778899,SpotifyCares,nan,2790784,2,True
d64f58336e6d,spotifycares,But that means duplicating playlists. Can I not buy more devices for 1 account?,"We're afraid that's not possible at the moment, but we'll make sure to pass on your feedback to the right team /MT",Sun Oct 15 19:58:42 +0000 2017,[customer]: if I upgrade to family can I use one Spotify account on 6 devices? #help,406262,SpotifyCares,1220121.0,1220119,3,False
09578d0f4d3c,spotifycares,iOS 11.1 and it doesn’t help!,Could you try reinstalling the app? You can follow the steps here: [URL] Keep us posted /MT,Sun Nov 05 18:05:00 +0000 2017,[support]: Got it. Can you let us know your Spotify version? We'll see what we can suggest /MG | [customer]: Running on iPhone X (the app is not updated to support the device yet) [URL] | [support]: Can you let us know the exact iOS version you're running? Does logging out &gt; restarting the device &gt; logging back in help? /PL,488641,SpotifyCares,1588995.0,1588997,5,False
2aa3d8441ecd,spotifycares,"Hey there! Thanks for following up- he created a new account and used that to reach out, and got everything fixed. Have a great day!","Awesome, thanks for letting us know. Give us a shout if you need us again. Enjoy the music! [URL] 🎶 /GT",Mon Nov 06 17:18:41 +0000 2017,"[customer]: my boyfriend was getting support, clicked the link to look at account, which killed browser, lost chat window (1/2) | [customer]: Now his/our account is disabled, browser error for both of us when we try to access, can't re-engage support. Help? | [support]: Hi Paige! Can you DM us your boyfriend's username or account's email address? We'll see what we can do /GT [URL]",513752,SpotifyCares,1692802.0,1692800,5,False
f67e2df6d914,spotifycares,"i purchased the $0.99 for 3 months and got charged but my account still says free, I am a new user.",We've just sent a DM your way. Let's carry on chatting there 🙂 /CG,Fri Dec 01 00:12:57 +0000 2017,,223753,SpotifyCares,nan,458077,2,False
90ad2e809afd,spotifycares,"Yup, the issue persists","Hmm, that's odd. Just to check, have you tried the steps here: [URL] /MT",Sun Nov 12 16:38:49 +0000 2017,"[customer]: Hi 👋🏻 This is at least the 3rd time I'm having this issue, but my downloaded playlists are not available offline 💔 I have the premium account, the songs are marked as downloaded, but when the internet goes down the songs are unavailable [URL] | [customer]: i'm on macOS Sierra, 10.12.6 and latest version of the Spotify app | [support]: Hi Gabriella! Can you set the app on Offline mode to see if the issue persists: [URL] Keep us posted /MC",231269,SpotifyCares,2293836.0,2293839,5,False
4798ea004d25,spotifycares,"This started when I updated to an iPhone 8 Plus. iOS 11.2 &amp; Spotify 8.4.26.793. If a song is playing &amp; I jump to a video or anything else w/ sound in a different app, I go back to Spotify to push play &amp; it says playing but no music resumes. Have to restart to get song going again",Thanks. Best thing to try here is a reinstall. Just follow the steps at [URL] See if that helps /RH,Tue Nov 14 03:45:10 +0000 2017,"[customer]: this bug that makes me close and reopen whenever any sound in another app interrupts a song playing in Spotify is killing me!! Is there a patch coming soon?? I’ve restarted Spotify a hundred times today just to resume a song playing 2 seconds ago. | [support]: Hey Anne! Can you let us know the device, operating system, and Spotify version you're using? We'll see what we can suggest /RH",156645,SpotifyCares,2377264.0,2377267,4,False
4f388183f278,spotifycares,"hi, I have Spotify charges on my credit card. Although, I never signed up for it...",Hey there! Can you DM us any email addresses or usernames you may have signed up with? We'll take a look backstage /SU [URL],Sat Oct 14 13:24:36 +0000 2017,,543509,SpotifyCares,nan,1809145,2,True
8faa15f0668a,spotifycares,I have tried this several times but it does not work,"Got it.Is this happening while connected to WiFi, 3G/4G or both? /KL",Tue Oct 17 23:24:28 +0000 2017,"[support]: Sorry to hear that. Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest /KL | [customer]: iPhone 7 iOS 11.0.2 Spotify 8.4.22.515 | [support]: Thanks! Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /KL",528937,SpotifyCares,1759296.0,1759298,5,False
5d100263feb6,spotifycares,"Thank you, but Hulu's customer service was able to take care of it, hours ago. But I appreciate you getting back to me. Have a good evening.",Sorry for the delay. We're glad to hear it's working though! Just let us know if we can help with anything else. [URL] /JQ,Sat Nov 11 03:59:33 +0000 2017,"[customer]: hey I'm a student and signed up for the premium + Hulu package. Can't get Hulu to work though... | [support]: Hey, help's here! Could you DM us your username &amp; email address and a screenshot of any specific error message? We'll take a closer look /JQ [URL]",659261,SpotifyCares,2264814.0,2264812,4,False
